brand,model,version,price,caractéristiques_disponibilité,caractéristiques_carrosserie,caractéristiques_garantie,caractéristiques_nombre_de_places,caractéristiques_nombre_de_portes,motorisation_nombre_de_cylindres,motorisation_energie,motorisation_puissance_fiscale,motorisation_puissance_(ch.din),transmission_boîte,transmission_nombre_de_rapports,transmission_transmission,consommation_consommation_mixte,aides_à_la_conduite_aide_au_stationnement,equipements_extérieurs_jantes,audio_et_communication_ecran_central,equipements_intérieurs_sellerie,equipements_intérieurs_volant,equipements_intérieurs_toit,equipements_fonctionnels_frein_de_stationnement,equipements_fonctionnels_modes_de_conduite,performances_autonomie_électrique_(wltp),consommation_consommation_électrique_(wltp),consommation_temps_de_recharge_normale_(ac),consommation_temps_de_recharge_rapide_(dc)
Hyundai,Hyundai Creta,Hyundai Creta,118950,Sur arrivage,SUV,5 ans ou 100000 km,5,5,4,Essence,6,113,Automatique,6,Traction,6.1,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 8 pouces,Cuir,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Hyundai,Hyundai Kona Electric,Hyundai Kona Electric,123900,Disponible,SUV,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,3,136,Automatique,,Traction,,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 8 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant,Éléctrique,Sport | Eco,317,14.3,4.8,54
Hyundai,Hyundai Kona,1.6 l T-GDI 7-DCT 4WD,137000,Disponible,SUV,5 ans ou 100000 km,5,5,4,Essence,11,200,Automatique,7,Intégrale,6.2,Radar de recul | Caméra de recul,En aluminium | 18'',Tactile | 8 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant,,Normal | Sport | Eco,,,,
Hyundai,Hyundai Kona,1.6 l T-GDI 7-DCT 4WD N Line,150000,Disponible,SUV,5 ans ou 100000 km,5,5,4,Essence,11,200,Automatique,7,Intégrale,6.2,Radar de recul | Caméra de recul,En aluminium | 18'',Tactile | 10.25 pouces,Cuir/Alcantara,Cuir | Multi-fonctions | Sport | N-Line,Ouvrant,,Normal | Sport | Eco,,,,
Hyundai,Hyundai Tucson,Hyundai Tucson,180000,Disponible,SUV,5 ans,5,5,4,Essence,10,180,Automatique,7,Intégrale,6.3,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 10.25 pouces,Cuir,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Hyundai,Hyundai Tucson Hybride,1.6 l T-GDI 2WD Intuitive BVA 6,169950,Disponible,SUV,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,4,Essence | Hybride,9,230,Automatique,6,Traction,4.7,Radar de recul | Radar avant | Caméra de recul,En aluminium | 18'',Tactile | 12.3 pouces,Cuir,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Sport | Eco,,,,
Hyundai,Hyundai Tucson Hybride,1.6 l T-GDI 2WD Top Grade BVA 6,185000,Disponible,SUV,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,4,Essence | Hybride,9,230,Automatique,6,Traction,4.7,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 12.3 pouces,Cuir,Cuir | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Hyundai,Hyundai Ioniq 5,58 kWh 2WD HG,168950,Indisponible,SUV,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,3,166,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière,En aluminium | 19'' | Bi-ton,Tactile | 10.25 pouces,Cuir,Chauffant | Multi-fonctions | Avec palettes,Panoramique | En verre,Éléctrique,Normal | Sport | Eco | Neige,384,16.7,5,18
Hyundai,Hyundai Ioniq 5,77 kWh 4WD HG,210715,Disponible,SUV,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,6,325,Automatique,,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière,En aluminium | 20'' | Bi-ton,Tactile | 12.3 pouces,Cuir,Chauffant | Multi-fonctions | Avec palettes,Panoramique | En verre,Éléctrique,Normal | Sport | Eco | Neige,476,19.1,7.4,18
Hyundai,Hyundai Ioniq 5 N,Hyundai Ioniq 5 N,249950,Disponible,SUV,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,12,650,Automatique,,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière,En aluminium | 21'' | Bi-ton,Tactile | 12.3 pouces,Cuir/Tissu,Chauffant | Multi-fonctions | Avec palettes | N-Line,,Éléctrique,Normal | Sport | Eco | Neige,589,21.2,6.8,18
Hyundai,Hyundai Ioniq 6,77 kWh 2WD Large Range,199950,Disponible,Berline,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,4,227,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Stationnement intelligent à distance,En aluminium | 20'',Tactile | 12.3 pouces,Cuir,Multi-fonctions | Avec palettes,Panoramique | En verre,Éléctrique,Normal | Sport | Eco | Neige,614,14.3,7.2,18
Hyundai,Hyundai Ioniq 6,77 kWh 4WD Large Range,209950,Disponible,Berline,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,6,325,Automatique,,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Stationnement intelligent à distance,En aluminium | 20'',Tactile | 12.3 pouces,Cuir,Multi-fonctions | Avec palettes,Panoramique | En verre,Éléctrique,Normal | Sport | Eco | Neige,583,15.1,7.2,18
Hyundai,Hyundai Palisade Calligraphy,2.2 L TCi 4x4 BVA,350000,Sur arrivage,SUV,5 ans,7,5,4,Diesel,12,193,Automatique,8,Intégrale,7.5,Radar de recul | Caméra de recul,En aluminium | 20'',Tactile | 10.25 pouces,Cuir,Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,,,,,
Hyundai,Hyundai Palisade Calligraphy,3.5 L GDI 4x4 BVA,350100,Sur arrivage,SUV,5 ans,8,5,6,Essence,19,277,Automatique,8,Intégrale,9.9,Radar de recul | Caméra de recul,En aluminium | 20'',Tactile | 10.25 pouces,Cuir,Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,,,,,
Hyundai,Hyundai Staria 11 places,Hyundai Staria 11 places,159900,Disponible,Monospace,5 ans ou 100000 km,11,5,4,Diesel,8,177,Manuelle,6,Traction,8.7,Radar de recul,,,Tissu,Multi-fonctions,,,Normal | Sport | Eco,,,,
Hyundai,Hyundai Staria 9 places,2.2 CRDI,199950,Disponible,Monospace,5 ans ou 100000 km,9,5,4,Diesel,11,177,Manuelle,6,Traction,8.7,,,,Tissu,Multi-fonctions,,,Normal | Sport | Eco,,,,
Hyundai,Hyundai Staria 9 places,2.2 CRDI 4WD BVA,210100,Disponible,Monospace,5 ans ou 100000 km,9,5,4,Diesel,11,177,Automatique,8,Intégrale,8.7,,,,Tissu,Multi-fonctions,,,Normal | Sport | Eco,,,,
Hyundai,Hyundai Staria 9 places,2.2 CRDI 4WD Luxe BVA,280000,Disponible,Monospace,5 ans ou 100000 km,9,5,4,Diesel,11,177,Automatique,8,Intégrale,8.7,,En aluminium | 18'',Tactile | 8 pouces,Cuir | Nappa,Cuir | Multi-fonctions,,,Normal | Sport | Eco,,,,
Im-Motors,IM Motors IM5,Standard 75 kwh RWD,136900,Disponible,Berline,5 ans ou 150000 km | Batterie garantie 8 ans,5,5,,Electrique,11,295,Automatique,2,Propulsion,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D | Stationnement intelligent à distance,En aluminium | 19'' | Noires,Tactile | 10.5 pouces,Cuir végétal,Cuir | Chauffant | Multi-fonctions,Panoramique | Electrochrome,Éléctrique,Confort | Sport | Eco | Neige | Personal,490,17.5,8.5,25
Im-Motors,IM Motors IM5,Autonomie 100 kwh RWD,162900,Disponible,Berline,5 ans ou 150000 km | Batterie garantie 8 ans,5,5,,Electrique,12,408,Automatique,2,Propulsion,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D | Stationnement intelligent à distance,En aluminium | 19'' | Noires,Tactile | 10.5 pouces,Cuir végétal,Cuir | Chauffant | Multi-fonctions,Panoramique | Electrochrome,Éléctrique,Confort | Sport | Eco | Neige | Personal,655,17.3,11.5,17
Im-Motors,IM Motors IM5,Performance 100 kwh AWD,182900,Disponible,Berline,5 ans ou 150000 km | Batterie garantie 8 ans,5,5,,Electrique,26,778,Automatique,2,Intégrale,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D | Stationnement intelligent à distance,En aluminium | 20'' | Noires,Tactile | 10.5 pouces,Cuir végétal,Cuir | Chauffant | Multi-fonctions,Panoramique | Electrochrome,Éléctrique,Confort | Sport | Eco | Neige | Personal,575,19.7,11.5,17
Im-Motors,IM Motors IM6,Standard 75 kwh RWD,147900,Disponible,SUV,5 ans ou 150000 km | Batterie garantie 8 ans,5,5,,Electrique,11,295,Automatique,2,Propulsion,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D | Stationnement intelligent à distance,En aluminium | 19'' | Noires,Tactile | 10.5 pouces,Cuir végétal,Cuir | Chauffant | Multi-fonctions,Panoramique | Electrochrome,Éléctrique,Confort | Sport | Eco | Neige | Personal,450,19.1,8.5,20
Im-Motors,IM Motors IM6,Autonomie 100 kwh RWD,167900,Disponible,SUV,5 ans ou 150000 km | Batterie garantie 8 ans,5,5,,Electrique,12,408,Automatique,2,Propulsion,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D | Stationnement intelligent à distance,En aluminium | 19'' | Noires,Tactile | 10.5 pouces,Cuir végétal,Cuir | Chauffant | Multi-fonctions,Panoramique | Electrochrome,Éléctrique,Confort | Sport | Eco | Neige | Personal,555,20.7,11.5,17
Im-Motors,IM Motors IM6,Performance 100 kwh AWD,187900,Disponible,SUV,5 ans ou 150000 km | Batterie garantie 8 ans,5,5,,Electrique,26,778,Automatique,2,Intégrale,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D | Stationnement intelligent à distance,En aluminium | 19'' | Noires,Tactile | 10.5 pouces,Cuir végétal,Cuir | Chauffant | Multi-fonctions,Panoramique | Electrochrome,Éléctrique,Confort | Sport | Eco | Neige | Personal,505,23.4,11.5,17
Jac,JAC T8 Pro Double Cabine,JAC T8 Pro Double Cabine,105000,Disponible,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,7,137,Manuelle,6,Intégrale,7.9,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 10.4 pouces,Similicuir,Cuir | Multi-fonctions,Ouvrant,Éléctrique,,,,,
Jaguar,Jaguar E-Pace,Jaguar E-Pace,305000,Disponible,SUV,5 ans ou 150000 km,5,5,4,Diesel,9,163,Automatique,8,Intégrale,5.2,Radar de recul | Radar avant | Caméra de recul,En aluminium | 20'',10.1 pouces,Cuir,Cuir | Multi-fonctions | Avec palettes,Panoramique,Éléctrique,,,,,
Jaguar,Jaguar F-Pace,Jaguar F-Pace,425000,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence,15,250,Automatique,8,Intégrale,7.4,Radar de recul | Radar avant | Caméra de recul,En aluminium | 20'',11.4 pouces,Cuir perforé,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,,,,,
Jeep,Jeep Renegade,Jeep Renegade,126500,Indisponible,SUV,3 ans ou 100.000 km,5,5,4,Essence,8,140,Automatique,6,Traction,6,Caméra de recul,En aluminium | 17'',Tactile | 7 pouces,Tissu,Cuir | Multi-fonctions,Ouvrant | Panoramique | +6000 DT,Éléctrique,,,,,
Jeep,Jeep Wrangler,Jeep Wrangler,327000,Sur commande,SUV,3 ans ou 100.000 km,5,3,4,Essence,18,272,Automatique,8,Intégrale,9,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 8.4 pouces,Cuir,Cuir | Multi-fonctions,,,,,,,
Jeep,Jeep Wrangler Unlimited,2.0 L Rubicon,375000,Sur commande,SUV,3 ans ou 100.000 km,5,5,4,Essence,18,272,Automatique,8,Intégrale,9,Radar de recul | Radar avant | Caméra de recul | Caméra avant,En aluminium | 17'',Tactile | 8.4 pouces,Cuir,Cuir | Multi-fonctions,,,,,,,
Jeep,Jeep Wrangler Unlimited,3.6 L V6 Rubicon,405000,Sur commande,SUV,3 ans ou 100.000 km,5,5,6,Essence,19,284,Automatique,8,Intégrale,11.6,Radar de recul | Radar avant | Caméra de recul | Caméra avant,En aluminium | 17'',Tactile | 8.4 pouces,Cuir,Cuir | Multi-fonctions,,,,,,,
Jetour,Jetour Dashing,Jetour Dashing,109500,Disponible,SUV,5 ans ou 100000 km,5,5,4,Essence,8,156,Automatique,6,Traction,7.8,Système de caméras 360,En aluminium | 19'',Tactile | 12.8 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Sport | Eco,,,,
Jetour,Jetour X70 Plus,Jetour X70 Plus,119500,Disponible,SUV,5 ans ou 150000 km,7,5,4,Essence,9,147,Automatique,6,Traction,7.8,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 20'',Tactile | 10.25 pouces,Cuir perforé,Cuir | Multi-fonctions,Ouvrant | Panoramique,,Sport | Eco,,,,
Jetour,Jetour T2,Jetour T2,198000,Disponible,SUV,5 ans ou 100000 km,5,5,4,Essence,14,254,Automatique,7,Intégrale,8.8,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 20'',Tactile | 15.6 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | X Smart | Tout-terrain,,,,
Jmc,JMC Vigus Simple Cabine,JMC Vigus Simple Cabine,69900,Sur arrivage,Pick up,3 ans ou 100.000 km,2,2,4,Diesel,7,127,Manuelle,5,Propulsion,7.3,,En aluminium | 16'',,Tissu,Multi-fonctions,,,,,,,
Jmc,JMC Vigus Double Cabine,2.5 l Diesel 4x2,82900,Sur arrivage,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,7,127,Manuelle,5,Propulsion,7.3,Radar de recul,En aluminium | 16'',,Tissu,Multi-fonctions,,,,,,,
Jmc,JMC Vigus Double Cabine,2.5 l Diesel 4x4,93900,Sur arrivage,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,7,127,Manuelle,5,Intégrale,8,Radar de recul,En aluminium | 16'',,Tissu,Multi-fonctions,,,,,,,
Jmev,JMEV EV3,JMEV EV3,39950,En pré-commande,Citadine,3 ans ou 100.000 km | Batterie garantie 8 ans ou 150000 km,4,5,,Electrique,2,68,Automatique,,Traction,,Radar de recul | Système de caméras 360,En aluminium | 15'' | Bi-ton,Tactile | 10.1 pouces,Tissu | Bi-ton,Multi-fonctions,,Éléctrique | EPB,Normal | Sport | Eco | i-Pedal,300,10.4,9,30
Jmev,JMEV Elight,JMEV Elight,74950,En pré-commande,Berline,5 ans ou 150000 km | Batterie garantie 8 ans ou 150000 km,5,4,,Electrique,3,160,Automatique,,Traction,,Radar de recul | Système de caméras 360,En aluminium | 17'',Tactile | 12.3 pouces,Cuir,Multi-fonctions,,Éléctrique | EPB,Normal | Sport | Eco | i-Pedal,460,16.2,9,30
Kia,KIA Picanto Populaire,KIA Picanto Populaire,32190,Disponible | Sous réserve d'acceptation du dossier par le ministère du commerce,Citadine,5 ans,5,5,3,Essence,4,67,Manuelle,5,Traction,4.8,Radar de recul | Caméra de recul,14'',Tactile | 8 pouces,Tissu,Multi-fonctions,,,,,,,
Kia,KIA Picanto,1.2 L Smart BVM,53480,Disponible,Citadine,5 ans,5,5,4,Essence,5,84,Manuelle,5,Traction,5.1,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 8 pouces,Tissu,Multi-fonctions,,,,,,,
Kia,KIA Picanto,1.2 L Smart BVA,56980,Disponible,Citadine,5 ans,5,5,4,Essence,4,84,Automatique,5,Traction,4.8,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 8 pouces,Tissu,Multi-fonctions,,,,,,,
Kia,KIA Picanto,1.2 L GT-Line BVA,63480,Disponible,Citadine,5 ans,5,5,4,Essence,4,84,Automatique,5,Traction,4.8,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Cuir artificiel,Multi-fonctions,,,,,,,
Kia,KIA Picanto,1.2 L GT-Line + BVA,66480,Disponible,Citadine,5 ans,5,5,4,Essence,4,84,Automatique,5,Traction,4.8,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Cuir artificiel,Multi-fonctions,,,,,,,
Kia,KIA Sonet,1.5 L EX BVM,89480,Disponible,SUV,5 ans,5,5,4,Essence,6,115,Manuelle,6,Traction,6.7,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Tissu | Cuir artificiel,Cuir | Multi-fonctions,,,,,,,
Kia,KIA Sonet,1.5 L CVT EX Plus,95480,Disponible,SUV,5 ans,5,5,4,Essence,6,115,Automatique,,Traction,6.2,Radar de recul | Radar avant | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Tissu | Cuir artificiel,Cuir | Multi-fonctions,,,Confort | Sport | Eco,,,,
Kia,KIA Sonet,1.5 L CVT SX,101480,Disponible,SUV,5 ans,5,5,4,Essence,6,115,Automatique,,Traction,6.2,Radar de recul | Radar avant | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Tissu | Cuir artificiel,Cuir | Multi-fonctions,,,Confort | Sport | Eco,,,,
Kia,KIA Seltos,KIA Seltos,120980,Disponible,SUV,5 ans,5,5,4,Essence,8,140,Automatique,7,Traction,6.1,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 10.25 pouces,Cuir artificiel,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Kia,KIA Niro Hybride,1.6 L EX,129980,Disponible,SUV,5 ans,5,5,4,Essence | Hybride,5,141,Automatique,6,Traction,4,Radar de recul | Radar avant | Caméra de recul,En aluminium | 18'',Tactile | 8 pouces,Cuir/Tissu,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,Sport | Eco,,,,
Kia,KIA Niro Hybride,1.6 L SX,139980,Disponible,SUV,5 ans,5,5,4,Essence | Hybride,5,141,Automatique,6,Traction,4,Radar de recul | Radar avant | Caméra de recul,En aluminium | 18'',Tactile | 8 pouces,Cuir artificiel,Multi-fonctions | Avec palettes | Cuir artificiel,Ouvrant,Éléctrique,Sport | Eco,,,,
Kia,KIA Sportage,1.6 l T-GDI 7-DCT EX,140980,Disponible,SUV,5 ans,5,5,4,Essence,10,180,Automatique,7,Traction,6.3,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 8 pouces,Cuir/Tissu,Cuir | Chauffant | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Kia,KIA Sportage,1.6 l T-GDI 7-DCT SX,152980,Disponible,SUV,5 ans,5,5,4,Essence,10,180,Automatique,7,Traction,6.3,Radar de recul | Radar avant | Caméra de recul,En aluminium | 19'',Tactile | 8 pouces,Cuir,Cuir | Chauffant | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Kia,KIA Sportage Hybride,1.6 l T-GDI 4x2 GT-Line,174980,Disponible,SUV,5 ans,5,5,4,Essence | Hybride,10,230,Automatique,6,Traction,5.5,Radar de recul | Radar avant | Caméra de recul | Détection du trafic en marche arrière,En aluminium | 18'',Tactile | 12.3 pouces,Cuir | Suède,Cuir | Chauffant | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Sport | Eco,,,,
Kia,KIA Sportage Hybride,1.6 l T-GDI 4x4 GT-Line,189980,Disponible,SUV,5 ans,5,5,4,Essence | Hybride,10,230,Automatique,6,Intégrale,6.2,Radar de recul | Radar avant | Caméra de recul | Détection du trafic en marche arrière,En aluminium | 18'',Tactile | 12.3 pouces,Cuir | Suède,Cuir | Chauffant | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Sport | Eco,,,,
Kia,KIA EV3,58.3 kWh Air,104980,Disponible,SUV,5 ans | Batterie garantie 8 ans,5,5,,Electrique,4,204,Automatique,,Traction,,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 12.3 pouces,Tissu,Multi-fonctions | Avec palettes | Cuir artificiel,,Éléctrique | EPB,Normal | Sport | Eco,436,11.2,5,35
Kia,KIA EV3,81.4 kWh Earth,129980,Disponible,SUV,5 ans | Batterie garantie 8 ans,5,5,,Electrique,4,204,Automatique,,Traction,,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 12.3 pouces,Cuir artificiel,Multi-fonctions | Avec palettes | Cuir artificiel,Ouvrant | Panoramique,Éléctrique | EPB,Normal | Sport | Eco,605,11.7,7,49
Kia,KIA EV3,81.4 kWh Earth Plus,139980,Disponible,SUV,5 ans | Batterie garantie 8 ans,5,5,,Electrique,4,204,Automatique,,Traction,,Radar de recul | Radar avant | Système de caméras 360 | Stationnement intelligent à distance,En aluminium | 19'',Tactile | 12.3 pouces,Cuir artificiel,Chauffant | Multi-fonctions | Avec palettes | Cuir artificiel,Ouvrant | Panoramique,Éléctrique | EPB,Normal | Sport | Eco,563,12.4,7,49
Kia,KIA EV3,81.4 kWh GT-Line,149980,Disponible,SUV,5 ans | Batterie garantie 8 ans,5,5,,Electrique,4,204,Automatique,,Traction,,Radar de recul | Radar avant | Système de caméras 360 | Stationnement intelligent à distance,En aluminium | 19'',Tactile | 12.3 pouces,Cuir artificiel,Chauffant | Multi-fonctions | Avec palettes | Cuir artificiel,Ouvrant | Panoramique,Éléctrique | EPB,Normal | Sport | Eco,563,12.4,7,49
Kia,KIA EV6,Standard Range GT-Line,179980,Disponible,SUV,5 ans | Batterie garantie 8 ans,5,5,,Electrique,3,170,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Stationnement intelligent à distance,En aluminium | 19'' | Bi-ton,Tactile | 12.3 pouces,Suédine | Cuir artificiel,Chauffant | Multi-fonctions | Avec palettes | Cuir artificiel,Ouvrant | En verre,Éléctrique | EPB,Normal | Sport | Eco,394,16.6,6,18
Kia,KIA EV6,Long Range GT-Line,199980,Disponible,SUV,5 ans | Batterie garantie 8 ans,5,5,,Electrique,4,229,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Stationnement intelligent à distance,En aluminium | 20'' | Bi-ton,Tactile | 12.3 pouces,Suédine | Cuir artificiel,Chauffant | Multi-fonctions | Avec palettes | Cuir artificiel,Ouvrant | En verre,Éléctrique | EPB,Normal | Sport | Eco,504,17.2,7.4,18
Kia,KIA EV6,Dual Power 4WD GT-Line,239980,Disponible,SUV,5 ans | Batterie garantie 8 ans,5,5,,Electrique,6,325,Automatique,,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Stationnement intelligent à distance,En aluminium | 20'' | Bi-ton,Tactile | 12.3 pouces,Suédine | Cuir artificiel,Chauffant | Multi-fonctions | Avec palettes | Cuir artificiel,Ouvrant | En verre,Éléctrique | EPB,Normal | Sport | Eco,484,18,7.4,18
Kia,KIA EV6 GT,KIA EV6 GT,262980,En pré-commande,SUV,5 ans | Batterie garantie 8 ans,5,5,,Electrique,11,585,Automatique,,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Stationnement intelligent à distance,En aluminium | 21'' | Bi-ton,Tactile | 12.3 pouces,Suédine | Cuir artificiel,Chauffant | Multi-fonctions | Avec palettes | Cuir artificiel,Ouvrant | En verre,Éléctrique | EPB,Normal | Eco | GT,424,20.6,7.3,18
Kia,KIA EV9,99.8 kWh GT-Line 7 places,299980,Disponible,SUV,5 ans | Batterie garantie 8 ans,7,5,,Electrique,7,385,Automatique,,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Stationnement intelligent à distance,En aluminium | 21'',Tactile | 12.3 pouces,Cuir artificiel,Chauffant | Multi-fonctions | Réglage électrique | Avec palettes | Cuir artificiel,Ouvrant | Panoramique,Éléctrique | EPB,Normal | Sport | Eco,485,22.8,7.4,18
Kia,KIA EV9,99.8 kWh GT-Line 6 places,304980,Disponible,SUV,5 ans | Batterie garantie 8 ans,6,5,,Electrique,7,385,Automatique,,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Stationnement intelligent à distance,En aluminium | 21'',Tactile | 12.3 pouces,Cuir artificiel,Chauffant | Multi-fonctions | Réglage électrique | Avec palettes | Cuir artificiel,Ouvrant | Panoramique,Éléctrique | EPB,Normal | Sport | Eco,485,22.8,7.4,18
Kia,KIA Sorento Hybride,KIA Sorento Hybride,249980,Sur arrivage,SUV,5 ans,7,5,4,Essence | Hybride,10,235,Automatique,6,Intégrale,6.1,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Stationnement intelligent à distance,En aluminium | 19'',Tactile | 12.3 pouces,Cuir | Nappa,Cuir | Chauffant | Multi-fonctions | Réglage électrique | Avec palettes,Ouvrant | Panoramique | En verre,Éléctrique | EPB,Sport | Eco | Smart | Boue | Sable | Neige,,,,
Land-Rover,Discovery Sport,Discovery Sport,248000,Disponible,SUV,5 ans ou 150000 km,5,5,3,Essence | Hybride rechargeable,11,309,Automatique,8,Intégrale,1.6,Caméra de recul,En aluminium | 19'',Tactile | 13.1 pouces,Cuir | Ebony,Multi-fonctions | Réglage électrique,,Éléctrique,,62,,2.1,
Land-Rover,Defender 110,2.0 L P400e PHEV S,299000,Sur commande,SUV,5 ans ou 150000 km,5,5,4,Essence | Hybride rechargeable,19,404,Automatique,8,Intégrale,3.1,,En aluminium | 19'',Tactile | 13.1 pouces,Ebony | Resist,Multi-fonctions | Dinamica,,Éléctrique,,44,,2,
Land-Rover,Defender 110,2.0 L P400e PHEV X-Dynamic SE,319800,Sur commande,SUV,5 ans ou 150000 km,5,5,4,Essence | Hybride rechargeable,19,404,Automatique,8,Intégrale,3.1,,En aluminium | 20'',Tactile | 13.1 pouces,Ebony | Resist,Multi-fonctions | Dinamica,,Éléctrique,,44,,2,
Land-Rover,Defender 110,2.0 L P400e PHEV X-Dynamic HSE,339000,Sur commande,SUV,5 ans ou 150000 km,5,5,4,Essence | Hybride rechargeable,19,404,Automatique,8,Intégrale,3.1,,En aluminium | 20'',Tactile | 13.1 pouces,Windsor | Ebony | Cuir étendu,Cuir | Multi-fonctions | Réglage électrique,,Éléctrique,,44,,2,
Land-Rover,Defender 110,2.0 L P400e PHEV X,365000,Sur commande,SUV,5 ans ou 150000 km,5,5,4,Essence | Hybride rechargeable,19,404,Automatique,8,Intégrale,3.1,Détection du trafic en marche arrière,"En aluminium | 22""",Tactile | 13.1 pouces,Cuir | Windsor | Ebony | Kvadrat,Cuir | Multi-fonctions | Réglage électrique,Ouvrant | Panoramique,Éléctrique,,44,,2,
Land-Rover,Defender 110,3.0 L P400 X-Dynamic SE,551000,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence | Hybride léger,29,400,Automatique,8,Intégrale,10.7,Détection du trafic en marche arrière | Caméra panoramique 3D | Détecteurs d'obstacles à 360°,En aluminium | 19'',Tactile | 11.4 pouces,Ebony | Resist,Multi-fonctions | Dinamica,Ouvrant | Panoramique,Éléctrique,,,,,
